dep_id	url	mrds_id	mas_id	site_name	latitude	longitude	region	country	state	county	com_type	commod1	commod2	commod3	oper_type	dep_type	prod_size	dev_stat	ore	gangue	other_matl	orebody_fm	work_type	model	alteration	conc_proc	names	ore_ctrl	reporter	hrock_unit	hrock_type	arock_unit	arock_type	structure	tectonic	ref	yfp_ba	yr_fst_prd	ylp_ba	yr_lst_prd	dy_ba	disc_yr	prod_yrs	discr	score
10117991	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117991"		6020000002	Pilgangoora	-21.06331	118.91602	OC	Australia			M	Tantalum		Tin	Surface			Producer											"Miller, F."																E
